,endTime,artistName,trackName,msPlayed
5851,2021-10-17 07:37,Childish Gambino,Bonfire,7914
5852,2021-10-17 07:37,Childish Gambino,Bonfire,2773
5853,2021-10-17 07:37,Childish Gambino,Feels Like Summer,3221
5854,2021-10-17 07:37,Childish Gambino,Les,1002
5855,2021-10-17 07:37,Childish Gambino,Les,1663
5856,2021-10-17 07:37,Childish Gambino,Sober,896
5857,2021-10-17 07:37,Childish Gambino,You See Me,28736
5858,2021-10-17 07:37,Childish Gambino,Fire Fly,1322
5859,2021-10-17 07:38,Echosmith,Cool Kids,8490
5860,2021-10-17 07:38,Diplo,Revolution (feat. Faustix & Imanos and Kai),6335
5861,2021-10-17 07:38,Run–D.M.C.,Walk This Way (feat. Aerosmith),426
5862,2021-10-17 07:42,Usher,I Don't Mind (feat. Juicy J),251989
5863,2021-10-17 07:42,Usher,U Got It Bad,725
5864,2021-10-17 07:42,Usher,Burn,7978
5865,2021-10-17 07:42,Summer Walker,Come Thru (with Usher),1514
5866,2021-10-17 07:42,David Guetta,Without You (feat. Usher),703
5867,2021-10-17 07:42,The Piano Guys,Beethoven's 5 Secrets,12428
5868,2021-10-17 07:42,Usher,My Boo,1855
5869,2021-10-17 07:43,Usher,Confessions,4031
5870,2021-10-17 07:43,Usher,Confessions Part II,33194
5871,2021-10-17 07:43,Usher,Confessions Part II,12991
5872,2021-10-17 07:43,Big Sean,Beware,17578
5873,2021-10-17 07:44,Big Sean,Wolves (feat. Post Malone),7871
5874,2021-10-17 07:44,DJ Snake,You Know You Like It,15744
5875,2021-10-17 07:45,Macklemore,And We Danced (feat. Ziggy Stardust),42645
5876,2021-10-17 07:45,Macklemore,A Wake (feat. Evan Roman),2602
5877,2021-10-17 07:46,Macklemore,White Walls (feat. ScHoolboy Q & Hollis),100522
5878,2021-10-17 07:49,Macklemore,Dance Off (feat. Idris Elba & Anderson .Paak),137919
5879,2021-10-17 07:49,Mike Posner,Please Don't Go,15082
5880,2021-10-17 07:49,Macklemore,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",24490
5881,2021-10-17 07:49,Macklemore,Bolo Tie (feat. YG),8576
5882,2021-10-17 07:49,Macklemore,Let's Eat (feat. Xperience),597
5883,2021-10-17 07:49,Macklemore,Growing Up (feat. Ed Sheeran),3754
5884,2021-10-17 07:50,G-Eazy,Every Night Of The Year,6677
5885,2021-10-17 07:50,G-Eazy,Far Alone (feat. E-40 & Jay Ant),22890
5886,2021-10-17 07:50,Logic,1-800-273-8255,12885
5887,2021-10-17 07:50,G-Eazy,Breakdown (feat. Demi Lovato),4778
5888,2021-10-17 07:50,G-Eazy,"Me, Myself & I",4757
5889,2021-10-17 07:54,X Ambassadors,Unsteady - Erich Lee Gravity Remix,193258
5890,2021-10-17 07:54,Logic,1-800-273-8255,45440
5891,2021-10-17 07:54,Logic,Ballin,6784
5892,2021-10-17 07:56,Jonas Blue,Fast Car,9557
5893,2021-10-17 07:57,Florence + The Machine,Stand By Me,3861
5894,2021-10-17 07:57,Porter Robinson,Sad Machine,1536
5895,2021-10-17 07:57,Tracy Chapman,Fast Car,8021
5896,2021-10-17 07:59,Anevo,Electric Heart,114816
5897,2021-10-17 07:59,Anevo,Electric Heart,6869
5898,2021-10-17 07:59,Anevo,Waiting On Your Call,4138
5899,2021-10-17 07:59,James Blake,Retrograde,1322
5900,2021-10-17 07:59,Anevo,Don't Shoot Me Down,6591
5901,2021-10-17 07:59,Anevo,Feel Something,4480
5902,2021-10-17 07:59,Grant,Without You,3264
5903,2021-10-17 07:59,Mr FijiWiji,Time to Say Goodbye,9002
5904,2021-10-17 07:59,Anevo,Black Beatles,5866
5905,2021-10-17 08:02,Aminé,Campfire,135013
5906,2021-10-17 08:02,Aminé,Caroline,9237
5907,2021-10-17 08:02,Aminé,REEL IT IN,13738
5908,2021-10-17 08:02,Aminé,Spice Girl,8149
5909,2021-10-17 08:02,Aminé,Yellow,2090
5910,2021-10-17 08:02,Nobuo Uematsu,"Final Fantasy (From ""Final Fantasy Series"")",7718
5911,2021-10-17 08:02,Aminé,Veggies,1813
5912,2021-10-17 08:03,Aminé,Campfire,15381
5913,2021-10-17 08:03,Seven Lions,Coming Home,5269
5914,2021-10-17 08:03,Aminé,Hero,36778
5915,2021-10-17 08:03,DJ Knowledge,Lift Yourself (Jersey Club Remix),15231
5916,2021-10-17 08:04,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",26218
5917,2021-10-17 08:04,Nicki Minaj,Chun-Li,13696
5918,2021-10-17 08:04,Duckwrth,Start a Riot,5866
5919,2021-10-17 08:04,Theishter,Koe No Katachi - Lit,1984
5920,2021-10-17 08:04,Nicki Minaj,Super Bass,3093
5921,2021-10-17 08:04,Duckwrth,Kiss U Right Now,5866
5922,2021-10-17 08:05,Darlingside,Knights Of Cydonia - Recorded at Spotify Studios NYC,1813
5923,2021-10-17 08:05,Sub Urban,Cradles,490
5924,2021-10-17 08:05,Hikaru Utada,Face My Fears (English Version),6186
5925,2021-10-17 08:05,Hikaru Utada,Face My Fears (English Version),7253
5926,2021-10-17 08:05,Ryan Helsing,Breezeblocks (Alt-J Remix),6570
5927,2021-10-17 08:05,Labrinth,Mount Everest,3029
5928,2021-10-17 08:05,Priceless Da Roc,Yiken,22165
5929,2021-10-17 08:06,LiSA,紅蓮華,27967
5930,2021-10-17 08:06,Jaden,Way Up,1920
5931,2021-10-17 08:06,Yogi,"Burial (feat. Pusha T, Moody Good, TrollPhace)",15616
5932,2021-10-17 08:06,Blac Youngsta,Booty,4927
5933,2021-10-17 08:06,Aminé,Invincible,11605
5934,2021-10-17 08:07,Flume,Say It (feat. Tove Lo),1536
5935,2021-10-17 08:07,Billie Eilish,you should see me in a crown,1215
5936,2021-10-17 08:07,DJ Khalil,"Elevate (feat. Denzel Curry, YBN Cordae, SwaVay, Trevor Rich)",1450
5937,2021-10-17 08:07,Jamie xx,I Know There's Gonna Be (Good Times),20501
5938,2021-10-17 08:07,Tails,Skeleton (feat. Nevve),28223
5939,2021-10-17 08:07,ZHU,Working For It - Nomero Remix,6677
5940,2021-10-17 08:07,Hermitude,Ukiyo,5013
5941,2021-10-17 08:07,Louis Futon,Wasted On You,1920
5942,2021-10-17 08:07,Major Lazer,Lean On,2005
5943,2021-10-17 08:08,Dabin,Hold (feat. Daniela Andrade),1471
5944,2021-10-17 08:08,Giraffage,Maybes - Edit,1365
5945,2021-10-17 08:08,Giraffage,Maybes - Edit,853
5946,2021-10-17 08:08,TOKiMONSTA,Realla,16384
5947,2021-10-17 08:08,RL Grime,Waiting,1450
5948,2021-10-17 08:08,TOKiMONSTA,Don't Call Me (feat. Yuna),4629
5949,2021-10-17 08:08,Ta-ku,Love Somebody,448
5950,2021-10-17 08:09,Jamie xx,I Know There's Gonna Be (Good Times),2431
5951,2021-10-17 08:09,Kendrick Lamar,All The Stars (with SZA),704
5952,2021-10-17 08:09,Chet Faker,Talk Is Cheap,1066
5953,2021-10-17 08:09,Mura Masa,Firefly,6293
5954,2021-10-17 08:09,Porter Robinson,Shelter,3434
5955,2021-10-17 08:09,Ookay,Thief,69034
5956,2021-10-17 08:09,Chris Lake,I Want You,1066
5957,2021-10-17 08:09,Chet Faker,No Diggity,618
5958,2021-10-17 08:10,Major Lazer,Light It Up - Remix,64341
5959,2021-10-17 08:11,Jack Ü,Mind (feat. Kai),4906
5960,2021-10-17 08:11,Jack Ü,Febreze (feat. 2 Chainz),4522
5961,2021-10-17 08:11,Jack Ü,To Ü (feat. AlunaGeorge),6890
5962,2021-10-17 08:11,Jack Ü,Take Ü There (feat. Kiesza),39338
5963,2021-10-17 08:15,Jack Ü,Febreze (feat. 2 Chainz),1941
5964,2021-10-17 08:15,Afrojack,Hero,11605
5965,2021-10-17 08:15,Jack Ü,To Ü (feat. AlunaGeorge),19903
5966,2021-10-17 08:15,Jack Ü,Don't Do Drugs Just Take Some Jack Ü,4309
5967,2021-10-17 08:15,DJ Snake,Let Me Love You,5162
5968,2021-10-17 08:15,DJ Snake,Let Me Love You,1087
5969,2021-10-17 08:15,Dillon Francis,Real Love,2261
5970,2021-10-17 08:15,DJ Snake,Middle,597
5971,2021-10-17 08:15,DJ Snake,U Are My High,213
5972,2021-10-17 08:15,Jack Ü,Where Are Ü Now (with Justin Bieber),194261
5973,2021-10-17 08:16,Major Lazer,Cold Water,9429
5974,2021-10-17 08:16,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",10688
5975,2021-10-17 08:16,Silk City,Electricity (with Dua Lipa),1685
5976,2021-10-17 08:16,Dillon Francis,Touch,13504
5977,2021-10-17 08:16,Dillon Francis,Love Me Better (with Shift K3Y & Marc E. Bassy),341
5978,2021-10-17 08:16,Major Lazer,Light It Up - Remix,1130
5979,2021-10-17 08:16,Major Lazer,Titans (feat. Sia & Labrinth),13546
5980,2021-10-17 08:16,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",5482
5981,2021-10-17 08:16,Major Lazer,Lean On,789
5982,2021-10-17 08:17,Porter Robinson,Shelter,3903
5983,2021-10-17 08:25,Porter Robinson,Sad Machine,313088
5984,2021-10-17 14:52,Porter Robinson,Flicker,272298
5985,2021-10-17 15:09,Dungeons and Daddies,Ep. 10 - Dads Don't Do Other Dads Dirty,1006037
5986,2021-10-17 16:15,Dungeons and Daddies,Ep. 11 - From Dusk 'til Dad,3280972
5987,2021-10-17 16:18,Taylor Swift,Wildest Dreams (Taylor's Version),194510
5988,2021-10-17 16:22,ScHoolboy Q,X (with 2 Chainz & Saudi),2623
5989,2021-10-17 16:22,Kendrick Lamar,All The Stars (with SZA),232186
5990,2021-10-17 16:22,Khalid,The Ways (with Swae Lee),10130
5991,2021-10-17 16:25,Taylor Swift,Blank Space,182750
5992,2021-10-17 22:22,Taylor Swift,Blank Space,231826
5993,2021-10-17 22:26,Taylor Swift,Wildest Dreams (Taylor's Version),220433
5994,2021-10-17 22:29,Olivia Rodrigo,good 4 u,178146
5995,2021-10-17 22:32,Paramore,Still into You,216013
5996,2021-10-17 22:36,Owl City,Good Time,205933
5997,2021-10-17 22:39,Carly Rae Jepsen,I Really Like You,204763
5998,2021-10-17 22:43,Taylor Swift,You Belong With Me (Taylor’s Version),231124
5999,2021-10-17 22:47,The Chainsmokers,Closer,244960
6000,2021-10-17 22:51,Olivia Rodrigo,drivers license,242013
6001,2021-10-17 22:55,ZAYN,PILLOWTALK,202746
6002,2021-10-17 22:58,5 Seconds of Summer,She Looks So Perfect,202496
6003,2021-10-17 23:01,WALK THE MOON,Shut Up and Dance,199080
6004,2021-10-17 23:04,Taylor Swift,Cruel Summer,178426
6005,2021-10-18 01:11,Ariana Grande,Dangerous Woman,21711
6006,2021-10-18 01:11,Avril Lavigne,What the Hell,1066
6007,2021-10-18 01:11,Zedd,The Middle,1343
6008,2021-10-18 01:12,Olivia Rodrigo,deja vu,14271
6009,2021-10-18 01:15,Olivia Rodrigo,good 4 u,178146
6010,2021-10-18 01:17,Taylor Swift,Wildest Dreams,134590
6011,2021-10-18 13:16,Adventuring Academy,Making Dinner For Friends (with Eric Silver),17962
6012,2021-10-18 13:16,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold","I: Eatin' Kids & Killin' Dads, an Introduction to Greek Mythology",13930
6013,2021-10-18 16:27,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold","Ancient Witches & Werewolves, Revisiting Past Spooky Seasons",1360469
6014,2021-10-18 16:34,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold","Ancient Witches & Werewolves, Revisiting Past Spooky Seasons",6940
6015,2021-10-18 16:41,Not Another D&D Podcast,Eldermourne - Ep. 37: The Lord Scythe,400880
6016,2021-10-18 16:42,Olivia Rodrigo,good 4 u,24570
6017,2021-10-18 16:45,Olivia Rodrigo,good 4 u,178146
6018,2021-10-18 16:45,5 Seconds of Summer,She Looks So Perfect,10250
6019,2021-10-18 16:45,5 Seconds of Summer,She Looks So Perfect,2490
6020,2021-10-18 16:45,Taylor Swift,Everything Has Changed,2140
6021,2021-10-18 16:45,WILLOW,Marceline,620
6022,2021-10-18 16:45,Lizzo,Tempo (feat. Missy Elliott),13503
6023,2021-10-18 16:48,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,125280
6024,2021-10-18 16:51,Taylor Swift,Style,4560
6025,2021-10-18 16:51,Ariana Grande,"thank u, next",212530
6026,2021-10-18 16:51,Lizzo,Like a Girl,6630
6027,2021-10-18 16:52,Olivia Rodrigo,brutal,11790
6028,2021-10-18 16:54,Lizzo,Truth Hurts,98332
6029,2021-10-18 16:55,Lizzo,Truth Hurts,75286
6030,2021-10-18 16:56,Olivia Rodrigo,favorite crime,62151
6031,2021-10-18 17:00,Dirty Heads,Vacation,209721
6032,2021-10-18 17:00,Vance Joy,Missing Piece,10425
6033,2021-10-18 17:03,Milky Chance,Colorado,3006
6034,2021-10-18 17:03,Foo Fighters,Making A Fire,18286
6035,2021-10-18 17:03,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,168030
6036,2021-10-18 17:03,Band of Horses,Crutch,31184
6037,2021-10-18 17:07,The 1975,Somebody Else - Alt Edit,7031
6038,2021-10-18 17:07,Cage The Elephant,Come a Little Closer,229346
6039,2021-10-18 17:12,Young the Giant,Cough Syrup,249520
6040,2021-10-18 17:15,The Wombats,Greek Tragedy,209557
6041,2021-10-18 17:18,Lorde,Royals,190185
6042,2021-10-18 17:19,Sylvan Esso,Die Young,4400
6043,2021-10-18 17:19,Bleachers,I Wanna Get Better,1335
6044,2021-10-18 17:19,Best Coast,Feeling Ok,1079
6045,2021-10-18 17:19,WALK THE MOON,Anna Sun,580
6046,2021-10-18 17:19,Lana Del Rey,Born To Die,29616
6047,2021-10-18 17:19,Bad Suns,Cardiac Arrest,952
6048,2021-10-18 17:19,Sylvan Esso,Coffee,4539
6049,2021-10-18 17:19,BANKS,Beggin For Thread,429
6050,2021-10-18 17:19,Portugal. The Man,Purple Yellow Red and Blue,441
6051,2021-10-18 17:19,Cold War Kids,First,859
6052,2021-10-18 17:19,Of Monsters and Men,Little Talks,243
6053,2021-10-18 17:19,The Mowgli's,San Francisco,1660
6054,2021-10-18 17:25,Bon Iver,Holocene,336613
6055,2021-10-18 17:26,Bruce Hornsby,Black Muddy River,49220
6056,2021-10-18 17:30,Bon Iver,Blood Bank,285160
6057,2021-10-18 17:34,Bon Iver,Lump Sum,201066
6058,2021-10-18 17:38,Bon Iver,Beth/Rest,22906
6059,2021-10-18 17:38,Bon Iver,29 #Strafford APTS,245200
6060,2021-10-18 22:26,Bon Iver,Skinny Love,16051
6061,2021-10-19 10:37,Not Another D&D Podcast,Eldermourne - Ep. 37: The Lord Scythe,3577834
6062,2021-10-19 11:13,Dungeons and Daddies,Ep. 11 - From Dusk 'til Dad,2145215
6063,2021-10-19 11:27,Dungeons and Daddies,Ep. 11.5 - Bonus Dungeon Sidequest Misadventure,682721
6064,2021-10-19 17:06,Dungeons and Daddies,Ep. 11.5 - Bonus Dungeon Sidequest Misadventure,2858321
6065,2021-10-19 21:26,Dungeons and Daddies,Ep. 11.5 - Bonus Dungeon Sidequest Misadventure,2689096
6066,2021-10-19 21:32,Dungeons and Daddies,Ep. 12 - A Tale of Two Daddies,385967
6067,2021-10-20 19:48,The Jungle Jim's Podcast,Welcome to the Jungle...Jim's International Market,2260369
6068,2021-10-20 19:58,Dungeons and Daddies,Ep. 12 - A Tale of Two Daddies,2201898
6069,2021-10-20 20:34,Dungeons and Daddies,Ep. 12 - A Tale of Two Daddies,2153783
6070,2021-10-20 21:00,Dungeons and Daddies,"Ep. 13 - Terry Jr. and the Terrible, Horrible, No Good, Very Bad Dad",142320
6071,2021-10-20 21:15,The Jungle Jim's Podcast,Welcome to the Jungle...Jim's International Market,910985
6072,2021-10-20 22:39,The Jungle Jim's Podcast,"Baked Goods, Christian Gill, and Dumb Celebrity Drawings",15789
6073,2021-10-20 22:39,The Jungle Jim's Podcast,"Mooncakes, Oktoberfests, and Helicopters",4162652
6074,2021-10-20 22:39,The Jungle Jim's Podcast,Episode 0 - The Teaser,22616
6075,2021-10-20 22:40,The Jungle Jim's Podcast,"Mooncakes, Oktoberfests, and Helicopters",45035
6076,2021-10-20 23:38,The Jungle Jim's Podcast,"Baked Goods, Christian Gill, and Dumb Celebrity Drawings",3445695
6077,2021-10-20 23:39,The Jungle Jim's Podcast,Welcome to the Jungle...Jim's International Market,99804
6078,2021-10-20 23:39,The Jungle Jim's Podcast,Started from The Bottoms now we're here,5050
6079,2021-10-21 02:51,The Jungle Jim's Podcast,You're Going to Brazil,2064394
6080,2021-10-21 14:17,Afrojack,Ten Feet Tall,40363
6081,2021-10-21 15:08,The Jungle Jim's Podcast,You're Going to Brazil,492202
6082,2021-10-22 16:58,Dungeons and Daddies,Ep. 12 - A Tale of Two Daddies,7380
6083,2021-10-22 17:13,Dungeons and Daddies,"Ep. 13 - Terry Jr. and the Terrible, Horrible, No Good, Very Bad Dad",900490
6084,2021-10-22 17:17,Parkway Drive,Vice Grip,263586
6085,2021-10-22 17:21,Of Mice & Men,Bones Exposed,255693
6086,2021-10-22 17:25,Of Mice & Men,The Depths,226506
6087,2021-10-22 17:29,Gideon,No Love/No One,208950
6088,2021-10-22 17:32,Of Mice & Men,The Flood,190506
6089,2021-10-22 17:32,The Ghost Inside,Mercy,23575
6090,2021-10-22 17:32,The Jungle Jim's Podcast,You're Going to Brazil,299119
6091,2021-10-22 17:35,Gideon,Cursed,182785
6092,2021-10-22 17:43,Architects,Doomsday,119014
6093,2021-10-22 23:30,Not Another D&D Podcast,Eldermourne - Ep. 38: Ill Luck Henry,651930
6094,2021-10-24 19:48,Not Another D&D Podcast,Eldermourne - Ep. 38: Ill Luck Henry,4895082
6095,2021-10-25 13:25,Not Another D&D Podcast,Eldermourne - Ep. 38: Ill Luck Henry,559168
6096,2021-10-25 14:06,"CollegeHumor's Um, Actually","Invader Zim, Dark Souls, Starsgate",1990186
6097,2021-10-26 10:58,The Jungle Jim's Podcast,You're Going to Brazil,511210
6098,2021-10-26 18:20,The Jungle Jim's Podcast,Started from The Bottoms now we're here,2524376
6099,2021-10-26 21:35,The Jungle Jim's Podcast,Started from The Bottoms now we're here,307210
6100,2021-10-26 21:39,Taylor Swift,Everything Has Changed,243933
6101,2021-10-26 21:42,Olivia Rodrigo,deja vu,215506
6102,2021-10-26 21:47,Daughter,Candles,293320
6103,2021-10-26 21:48,Daughter,Smother,13130
6104,2021-10-26 21:48,Ariana Grande,motive (with Doja Cat),16389
6105,2021-10-26 21:51,Taylor Swift,New Romantics,168070
6106,2021-10-26 21:54,Olivia Rodrigo,good 4 u,178146
6107,2021-10-26 21:54,Ariana Grande,"thank u, next",12823
6108,2021-10-26 21:57,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,168030
6109,2021-10-26 21:59,Ariana Grande,no tears left to cry,69779
6110,2021-10-26 21:59,Ariana Grande,Stuck with U (with Justin Bieber),12949
6111,2021-10-26 22:02,The Kid LAROI,STAY (with Justin Bieber),28522
6112,2021-10-26 22:02,The Kid LAROI,STAY (with Justin Bieber),141805
6113,2021-10-26 22:05,Owl City,Good Time,205933
6114,2021-10-26 22:06,James Blake,Retrograde,15262
6115,2021-10-26 22:06,Ingrid Michaelson,The Way I Am,2346
6116,2021-10-26 22:06,Edward Sharpe & The Magnetic Zeros,Janglin - 2019 - Remaster,2282
6117,2021-10-26 22:11,Ingrid Michaelson,Keep Breathing,30476
6118,2021-10-26 22:11,Jason Mraz,I'm Yours - From the Casa Nova Sessions,1066
6119,2021-10-26 22:11,Local Natives,When Am I Gonna Lose You,264213
6120,2021-10-26 22:14,Counting Crows,Accidentally In Love,188613
6121,2021-10-26 22:18,Two Feet,I Feel Like I'm Drowning,185520
6122,2021-10-26 22:21,Silversun Pickups,Lazy Eye,4778
6123,2021-10-26 22:21,Beck,Up All Night,9115
6124,2021-10-26 22:21,WALK THE MOON,Shut Up and Dance,199080
6125,2021-10-26 22:24,Panic! At The Disco,Into the Unknown - Panic! At The Disco Version,189132
6126,2021-10-26 22:28,Goth Babe,End Summer,1983
6127,2021-10-26 22:28,Hippo Campus,Bambi,8228
6128,2021-10-26 22:28,Phillip Larue,Summer,232444
6129,2021-10-26 22:31,Local Natives,Dark Days [Feat. Sylvan Esso],181212
6130,2021-10-26 22:35,Judah & the Lion,Take It All Back 2.0,218355
6131,2021-10-26 22:35,Jason Mraz,"Sleeping to Dream - Live at the Eagles Ballroom, Milwaukee, WI, 10/28/2003",10567
6132,2021-10-26 22:40,Ingrid Michaelson,Die Alone,261133
6133,2021-10-26 22:40,Big Data,Dangerous (feat. Joywave),1728
6134,2021-10-26 22:40,Bronze Radio Return,"Shake, Shake, Shake",8404
6135,2021-10-26 22:44,The Airborne Toxic Event,All I Ever Wanted,257680
6136,2021-10-26 22:49,Big Data,Dangerous (feat. Joywave),280426
6137,2021-10-26 22:52,Panic! At The Disco,Into the Unknown - Panic! At The Disco Version,189132
6138,2021-10-26 22:56,Hippo Campus,Bambi,13356
6139,2021-10-26 22:56,Phillip Larue,Summer,232444
6140,2021-10-27 12:43,Dungeons and Daddies,"Ep. 13 - Terry Jr. and the Terrible, Horrible, No Good, Very Bad Dad",2032362
6141,2021-10-27 12:46,Dungeons and Daddies,"Ep. 13 - Terry Jr. and the Terrible, Horrible, No Good, Very Bad Dad",8390
6142,2021-10-27 12:50,Lorde,The Path,5443
6143,2021-10-27 12:50,Olivia Rodrigo,brutal,1000
6144,2021-10-27 12:50,Taylor Swift,Blank Space,231826
6145,2021-10-27 12:51,Ariana Grande,motive (with Doja Cat),38730
6146,2021-10-27 12:55,Of Monsters and Men,King And Lionheart,273853
6147,2021-10-27 12:59,Glass Animals,Youth,230693
6148,2021-10-27 13:00,Weezer,Take on Me,11770
6149,2021-10-27 13:00,Edward Sharpe & The Magnetic Zeros,That's What's Up,24643
6150,2021-10-27 13:01,Two Feet,Had Some Drinks,86230
6151,2021-10-27 17:14,Two Feet,Had Some Drinks,12290
6152,2021-10-27 17:14,Parkway Drive,Vice Grip,1270
6153,2021-10-27 17:14,The Ghost Inside,Engine 45,10
6154,2021-10-27 17:17,Miss May I,Hey Mister,1513
6155,2021-10-27 17:17,Wage War,Stitch,205986
6156,2021-10-27 17:22,Parkway Drive,Vice Grip,263586
6157,2021-10-27 17:25,Of Mice & Men,The Flood,190506
6158,2021-10-27 17:29,Parkway Drive,Crushed,276222
6159,2021-10-27 17:32,Gideon,Cursed,182785
6160,2021-10-27 17:36,Architects,Doomsday,200665
6161,2021-10-27 17:40,Parkway Drive,Wild Eyes,258586
6162,2021-10-27 17:43,A Day To Remember,2nd Sucks,147626
6163,2021-10-27 17:47,Of Mice & Men,The Depths,226506
6164,2021-10-27 17:50,Gideon,No Love/No One,208950
6165,2021-10-27 17:54,Of Mice & Men,Bones Exposed,255693
6166,2021-10-27 17:56,The Ghost Inside,Mercy,61648
6167,2021-10-27 17:58,Gideon,BITE DOWN,3228
6168,2021-10-27 17:58,Alpha Wolf,Akudama,157411
6169,2021-10-27 18:02,Polaris,The Remedy,243913
6170,2021-10-27 18:05,Johnny Booth,Thief,159586
6171,2021-10-27 18:05,Currents,Apnea,3140
6172,2021-10-27 18:05,Volumes,Feels Good,2930
6173,2021-10-27 18:09,Kublai Khan TX,The Hammer,201697
6174,2021-10-27 18:12,Kublai Khan TX,Boomslang,196706
6175,2021-10-27 18:14,Kublai Khan TX,Resentment,2060
6176,2021-10-27 18:14,Kublai Khan TX,Self-Destruct,1530
6177,2021-10-27 18:14,Fit For A King,Pissed Off,141216
6178,2021-10-27 18:18,Kublai Khan TX,The Hammer,201697
6179,2021-10-27 18:20,Kublai Khan TX,Us & Them,2380
6180,2021-10-27 18:20,Kublai Khan TX,Self-Destruct,1630
6181,2021-10-27 18:20,Kublai Khan TX,Retention,140722
6182,2021-10-27 18:25,Kublai Khan TX,The Hammer,140440
6183,2021-10-27 18:25,Fit For A King,The Path,5570
6184,2021-10-27 18:25,Fit For A King,Backbreaker,3150
6185,2021-10-27 18:25,Fit For A King,When Everything Means Nothing,1170
6186,2021-10-27 18:26,Wage War,Stitch,12260
6187,2021-10-27 18:26,Wage War,Don't Let Me Fade Away,10540
6188,2021-10-27 18:26,Wage War,Manic,830
6189,2021-10-27 18:26,Fit For A King,The Price of Agony,11390
6190,2021-10-27 18:26,Fit For A King,Deathgrip,450
6191,2021-10-27 18:26,Fit For A King,Warpath,1860
6192,2021-10-27 18:27,Parkway Drive,Wild Eyes,1050
6193,2021-10-27 18:27,Kublai Khan TX,The Hammer,1650
6194,2021-10-27 18:27,Parkway Drive,Vice Grip,3040
6195,2021-10-27 18:27,Parkway Drive,Crushed,1410
6196,2021-10-27 18:27,Fit For A King,Hollow King (Sound of the End),5130
6197,2021-10-27 18:33,Fit For A King,Hollow King (Sound of the End),5330
6198,2021-10-27 18:38,Parkway Drive,Crushed,276222
6199,2021-10-27 18:41,Gideon,Cursed,182785
6200,2021-10-27 18:45,Of Mice & Men,The Flood,4894
6201,2021-10-27 18:45,Gideon,No Love/No One,6970
6202,2021-10-27 18:45,Of Mice & Men,The Depths,226506
6203,2021-10-27 18:45,Parkway Drive,Crushed,610
6204,2021-10-27 18:48,Kublai Khan TX,The Hammer,201697
6205,2021-10-27 18:50,Kublai Khan TX,Antpile,71911
6206,2021-10-27 18:51,Kublai Khan TX,The Truest Love,20741
6207,2021-10-27 18:51,Kublai Khan TX,Self-Destruct,730
6208,2021-10-27 18:52,Kublai Khan TX,Resentment,69690
6209,2021-10-28 00:32,Kublai Khan TX,The Hammer,2960
6210,2021-10-28 00:32,Kublai Khan TX,The Hammer,24009
6211,2021-10-28 00:32,Kublai Khan TX,Boomslang,16358
6212,2021-10-28 00:36,Northlane,Bloodline,205666
6213,2021-10-28 00:37,HELLYEAH,Drink Drank Drunk,4400
6214,2021-10-28 00:37,Killswitch Engage,In Due Time,12202
6215,2021-10-28 00:37,Five Finger Death Punch,Burn MF,61861
6216,2021-10-28 00:37,Trivium,I Don't Wanna Be Me,2078
6217,2021-10-28 00:38,Whitechapel,Elitist Ones,9241
6218,2021-10-28 00:44,The Jungle Jim's Podcast,Started from The Bottoms now we're here,360321
6219,2021-10-28 03:43,The Jungle Jim's Podcast,It's Pumpkininny!,2751285
6220,2021-10-28 03:47,Taylor Swift,Blank Space,231826
6221,2021-10-28 03:49,Lorde,The Path,125732
6222,2021-10-28 03:49,Olivia Rodrigo,brutal,1216
6223,2021-10-28 03:49,Lorde,Mood Ring,1066
6224,2021-10-28 03:49,Taylor Swift,illicit affairs,1109
6225,2021-10-28 03:49,Carly Rae Jepsen,Run Away With Me,1792
6226,2021-10-28 03:49,Ariana Grande,motive (with Doja Cat),874
6227,2021-10-28 03:53,Olivia Rodrigo,drivers license,242013
6228,2021-10-28 03:53,WILLOW,Time Machine,8601
6229,2021-10-28 03:57,Lorde,Team,1301
6230,2021-10-28 03:57,Lorde,Team,1471
6231,2021-10-28 03:57,Ariana Grande,"thank u, next",207320
6232,2021-10-28 03:57,Dixie,Psycho (feat. Rubi Rose),1237
6233,2021-10-28 03:57,Dixie,Psycho (feat. Rubi Rose),3818
6234,2021-10-28 03:57,Carly Rae Jepsen,Cut To The Feeling,7198
6235,2021-10-28 04:00,Ariana Grande,God is a woman,197546
6236,2021-10-28 04:03,Olivia Rodrigo,"jealousy, jealousy",173160
6237,2021-10-28 04:04,Cher Lloyd,None Of My Business,17498
6238,2021-10-28 04:04,Beach Bunny,Cloud 9,789
6239,2021-10-28 04:07,Taylor Swift,Wildest Dreams,220440
6240,2021-10-28 04:12,Christina Perri,arms,261213
6241,2021-10-28 04:12,Mother Mother,Hayloft,45112
